Datetime;open;high;low;close;VOL;VB;VS
2022-07-06 18:20:00;110650.0;110650.0;110220.0;110360.0;1572;710;862
2022-07-06 18:25:00;110340.0;110360.0;109860.0;109890.0;2410;921;1489
2022-07-06 18:30:00;109900.0;109970.0;108860.0;108950.0;4413;2088;2325
2022-07-06 18:35:00;108950.0;109350.0;108740.0;109220.0;3013;1610;1403
2022-07-06 18:40:00;109210.0;109360.0;108930.0;109100.0;1337;668;669
2022-07-06 18:45:00;109050.0;109130.0;108750.0;108750.0;760;358;402
2022-07-07 10:00:00;108940.0;110230.0;108100.0;109930.0;8026;4351;3675
2022-07-07 10:05:00;109940.0;111000.0;109850.0;110120.0;5663;3220;2443
2022-07-07 10:10:00;110120.0;110430.0;109050.0;110270.0;4400;2295;2105
2022-07-07 10:15:00;110310.0;111380.0;110070.0;111210.0;5245;2908;2337
2022-07-07 10:20:00;111210.0;111380.0;110750.0;111100.0;2882;1533;1349
2022-07-07 10:25:00;111090.0;111800.0;110930.0;111800.0;3021;1814;1207
2022-07-07 10:30:00;111800.0;111930.0;110710.0;111060.0;3314;1531;1783
2022-07-07 10:35:00;111060.0;111250.0;110550.0;110750.0;2242;965;1277
2022-07-07 10:40:00;110760.0;110760.0;109750.0;109790.0;3174;1277;1897
2022-07-07 10:45:00;109780.0;110600.0;109350.0;110340.0;3184;1643;1541
2022-07-07 10:50:00;110350.0;110610.0;110070.0;110070.0;1269;652;617
2022-07-07 10:55:00;110070.0;110340.0;109050.0;109320.0;3272;1336;1936
2022-07-07 11:00:00;109260.0;110120.0;109080.0;109950.0;2537;1446;1091
2022-07-07 11:05:00;109970.0;110480.0;109950.0;110360.0;1385;731;654
2022-07-07 11:10:00;110360.0;110460.0;110060.0;110200.0;716;288;428
2022-07-07 11:15:00;110190.0;110650.0;110100.0;110530.0;1167;612;555
2022-07-07 11:20:00;110490.0;110800.0;110110.0;110730.0;1443;864;579
2022-07-07 11:25:00;110750.0;111060.0;110600.0;110700.0;1431;708;723
2022-07-07 11:30:00;110710.0;110860.0;110160.0;110280.0;1066;426;640
2022-07-07 11:35:00;110250.0;110390.0;110000.0;110310.0;1137;598;539
2022-07-07 11:40:00;110300.0;110380.0;110050.0;110330.0;648;331;317
2022-07-07 11:45:00;110350.0;110380.0;110090.0;110130.0;531;196;335
2022-07-07 11:50:00;110110.0;110110.0;109640.0;109970.0;1614;689;925
2022-07-07 11:55:00;109960.0;110330.0;109910.0;110300.0;1225;762;463
2022-07-07 12:00:00;110300.0;110600.0;110040.0;110460.0;1226;698;528
2022-07-07 12:05:00;110460.0;110740.0;110330.0;110610.0;1169;572;597
2022-07-07 12:10:00;110610.0;110760.0;110330.0;110510.0;671;337;334
2022-07-07 12:15:00;110530.0;110600.0;110210.0;110340.0;738;293;445
2022-07-07 12:20:00;110340.0;110440.0;110110.0;110220.0;635;294;341
2022-07-07 12:25:00;110220.0;110410.0;110020.0;110120.0;738;322;416
2022-07-07 12:30:00;110100.0;110270.0;109630.0;109740.0;1266;449;817
2022-07-07 12:35:00;109760.0;110090.0;109700.0;110060.0;927;504;423
2022-07-07 12:40:00;110040.0;110120.0;109870.0;110100.0;487;248;239
2022-07-07 12:45:00;110140.0;110160.0;109790.0;109830.0;486;165;321
2022-07-07 12:50:00;109840.0;109890.0;109290.0;109300.0;1670;632;1038
2022-07-07 12:55:00;109300.0;109540.0;109230.0;109440.0;969;541;428
2022-07-07 13:00:00;109450.0;109600.0;108930.0;109010.0;1675;576;1099
2022-07-07 13:05:00;108980.0;109340.0;108700.0;109280.0;1844;854;990
2022-07-07 13:10:00;109290.0;109590.0;109140.0;109290.0;1338;704;634
2022-07-07 13:15:00;109270.0;109310.0;109000.0;109280.0;1069;535;534
2022-07-07 13:20:00;109280.0;109480.0;108900.0;109130.0;1150;501;649
2022-07-07 13:25:00;109100.0;109700.0;109070.0;109420.0;1029;622;407
2022-07-07 13:30:00;109430.0;110630.0;109210.0;110380.0;3197;1826;1371
2022-07-07 13:35:00;110360.0;110450.0;109950.0;110150.0;1152;555;597
2022-07-07 13:40:00;110180.0;110420.0;110120.0;110130.0;730;407;323
2022-07-07 13:45:00;110150.0;110250.0;109900.0;109960.0;570;202;368
2022-07-07 13:50:00;109970.0;110140.0;109670.0;109680.0;725;278;447
2022-07-07 13:55:00;109680.0;109960.0;109510.0;109710.0;1006;322;684
2022-07-07 14:05:00;109710.0;110490.0;109710.0;110130.0;1254;770;484
2022-07-07 14:10:00;110130.0;110610.0;110060.0;110360.0;1058;574;484
2022-07-07 14:15:00;110450.0;110480.0;110210.0;110300.0;543;257;286
2022-07-07 14:20:00;110300.0;110400.0;109960.0;110080.0;760;329;431
2022-07-07 14:25:00;110050.0;110500.0;110030.0;110490.0;689;455;234
2022-07-07 14:30:00;110490.0;110890.0;110490.0;110850.0;1448;952;496
2022-07-07 14:35:00;110850.0;111180.0;110770.0;111000.0;1988;1175;813
2022-07-07 14:40:00;111000.0;111250.0;110850.0;111250.0;1003;551;452
2022-07-07 14:45:00;111250.0;111710.0;111240.0;111520.0;2570;1522;1048
2022-07-07 14:50:00;111510.0;111630.0;111260.0;111590.0;1245;577;668
2022-07-07 14:55:00;111570.0;111630.0;111190.0;111310.0;920;367;553
2022-07-07 15:00:00;111320.0;111480.0;111210.0;111220.0;860;524;336
2022-07-07 15:05:00;111220.0;111350.0;111140.0;111350.0;665;300;365
2022-07-07 15:10:00;111360.0;111500.0;111030.0;111050.0;1002;451;551
2022-07-07 15:15:00;111100.0;111130.0;110700.0;110910.0;1714;714;1000
2022-07-07 15:20:00;110910.0;111130.0;110900.0;111100.0;468;247;221
2022-07-07 15:25:00;111110.0;111480.0;111110.0;111330.0;999;556;443
2022-07-07 15:30:00;111340.0;111440.0;111290.0;111310.0;423;143;280
2022-07-07 15:35:00;111320.0;111540.0;111190.0;111530.0;627;332;295
2022-07-07 15:40:00;111530.0;111980.0;111530.0;111940.0;2284;1420;864
2022-07-07 15:45:00;111940.0;111980.0;111630.0;111630.0;1046;305;741
2022-07-07 15:50:00;111630.0;111960.0;111620.0;111810.0;801;477;324
2022-07-07 15:55:00;111800.0;112360.0;111640.0;112350.0;2207;1422;785
2022-07-07 16:00:00;112360.0;112610.0;112020.0;112060.0;3780;1814;1966
2022-07-07 16:05:00;112090.0;112240.0;111660.0;111700.0;2182;898;1284
2022-07-07 16:10:00;111730.0;111810.0;111400.0;111600.0;1587;637;950
2022-07-07 16:15:00;111610.0;112150.0;111580.0;111880.0;1679;1027;652
2022-07-07 16:20:00;111910.0;112140.0;111800.0;111930.0;882;342;540
2022-07-07 16:25:00;111940.0;112490.0;111940.0;112450.0;1193;747;446
2022-07-07 16:30:00;112450.0;112900.0;112360.0;112620.0;2880;1594;1286
2022-07-07 16:35:00;112600.0;112810.0;112360.0;112490.0;1445;632;813
2022-07-07 16:40:00;112500.0;112960.0;112440.0;112680.0;1632;838;794
2022-07-07 16:45:00;112690.0;112700.0;112300.0;112400.0;1747;809;938
2022-07-07 16:50:00;112400.0;112660.0;111850.0;111910.0;2252;804;1448
2022-07-07 16:55:00;111900.0;112090.0;111810.0;111870.0;1067;536;531
2022-07-07 17:00:00;111910.0;112340.0;111770.0;112310.0;1414;751;663
2022-07-07 17:05:00;112320.0;112590.0;112120.0;112220.0;1362;648;714
2022-07-07 17:10:00;112230.0;112800.0;112230.0;112670.0;1573;810;763
2022-07-07 17:15:00;112650.0;112770.0;112360.0;112510.0;1348;562;786
2022-07-07 17:20:00;112500.0;112530.0;111800.0;111890.0;1715;477;1238
2022-07-07 17:25:00;111900.0;112150.0;111580.0;111650.0;1613;695;918
2022-07-07 17:30:00;111640.0;112220.0;111630.0;112160.0;1586;924;662
2022-07-07 17:35:00;112150.0;112370.0;112020.0;112210.0;688;347;341
2022-07-07 17:40:00;112200.0;112450.0;112100.0;112110.0;554;239;315
2022-07-07 17:45:00;112110.0;112120.0;111700.0;111910.0;1086;505;581
2022-07-07 17:50:00;111910.0;112200.0;111890.0;112170.0;510;293;217
2022-07-07 17:55:00;112180.0;112500.0;112170.0;112320.0;1089;635;454
2022-07-07 18:00:00;112320.0;112560.0;112320.0;112540.0;849;514;335
2022-07-07 18:05:00;112560.0;112870.0;112380.0;112710.0;1789;1042;747
2022-07-07 18:10:00;112770.0;112860.0;112540.0;112700.0;1042;456;586
2022-07-07 18:15:00;112710.0;112880.0;112520.0;112700.0;1047;519;528
2022-07-07 18:20:00;112710.0;112850.0;112560.0;112800.0;485;277;208
2022-07-07 18:25:00;112800.0;112900.0;112670.0;112670.0;741;415;326
2022-07-07 18:30:00;112680.0;112830.0;112640.0;112710.0;709;372;337
2022-07-07 18:35:00;112730.0;112850.0;112650.0;112760.0;916;419;497
2022-07-07 18:40:00;112760.0;112840.0;112600.0;112670.0;886;363;523
2022-07-07 18:45:00;112690.0;112800.0;112460.0;112460.0;1023;464;559
2022-07-08 10:00:00;113000.0;113900.0;112600.0;113070.0;5755;3073;2682
2022-07-08 10:05:00;113070.0;114000.0;112760.0;113970.0;3340;1882;1458
2022-07-08 10:10:00;113980.0;114150.0;113750.0;114030.0;3440;1849;1591
2022-07-08 10:15:00;114050.0;114300.0;113830.0;114270.0;2527;1448;1079
2022-07-08 10:20:00;114290.0;114730.0;114250.0;114530.0;3515;1896;1619
2022-07-08 10:25:00;114520.0;114700.0;114220.0;114390.0;2569;1147;1422
2022-07-08 10:30:00;114360.0;114540.0;113700.0;113790.0;2199;763;1436
2022-07-08 10:35:00;113790.0;114120.0;113700.0;113800.0;1701;952;749
2022-07-08 10:40:00;113830.0;114140.0;113610.0;113700.0;1455;690;765
2022-07-08 10:45:00;113700.0;114100.0;113610.0;113900.0;1064;607;457
2022-07-08 10:50:00;113900.0;114060.0;113660.0;113790.0;1349;659;690
2022-07-08 10:55:00;113790.0;113980.0;113330.0;113370.0;1379;426;953
2022-07-08 11:00:00;113390.0;113850.0;113310.0;113800.0;1193;669;524
2022-07-08 11:05:00;113800.0;113850.0;113360.0;113440.0;1050;481;569
2022-07-08 11:10:00;113430.0;113720.0;113360.0;113710.0;888;474;414
2022-07-08 11:15:00;113710.0;113970.0;113610.0;113850.0;922;628;294
2022-07-08 11:20:00;113850.0;114290.0;113850.0;113980.0;1407;836;571
2022-07-08 11:25:00;113990.0;114040.0;113620.0;113660.0;693;262;431
2022-07-08 11:30:00;113690.0;113890.0;113130.0;113230.0;1857;740;1117
2022-07-08 11:35:00;113270.0;113460.0;112850.0;113030.0;1750;719;1031
2022-07-08 11:40:00;113030.0;113330.0;112890.0;113280.0;893;469;424
2022-07-08 11:45:00;113310.0;113310.0;112720.0;112920.0;1350;469;881
2022-07-08 11:50:00;112940.0;113470.0;112750.0;113460.0;1619;1025;594
2022-07-08 11:55:00;113460.0;113630.0;113380.0;113510.0;917;490;427
2022-07-08 12:00:00;113510.0;113820.0;113510.0;113610.0;1162;668;494
2022-07-08 12:05:00;113610.0;113790.0;113320.0;113400.0;1147;377;770
2022-07-08 12:10:00;113390.0;113390.0;112860.0;113000.0;1052;313;739
2022-07-08 12:15:00;113000.0;113060.0;112540.0;112610.0;2010;829;1181
2022-07-08 12:20:00;112590.0;112700.0;112190.0;112620.0;2693;1223;1470
2022-07-08 12:25:00;112620.0;112800.0;112220.0;112260.0;1598;733;865
2022-07-08 12:30:00;112270.0;112270.0;111850.0;111930.0;2397;1104;1293
2022-07-08 12:35:00;111920.0;112350.0;111850.0;112060.0;948;511;437
2022-07-08 12:40:00;112080.0;112380.0;111990.0;112230.0;1029;557;472
2022-07-08 12:45:00;112240.0;112300.0;112010.0;112080.0;536;280;256
2022-07-08 12:50:00;112100.0;112240.0;111930.0;112240.0;800;455;345
2022-07-08 12:55:00;112230.0;112270.0;111980.0;112010.0;622;245;377
2022-07-08 13:00:00;112010.0;112290.0;111650.0;112240.0;2367;1183;1184
2022-07-08 13:05:00;112220.0;112360.0;111410.0;111730.0;3214;1334;1880
2022-07-08 13:10:00;111740.0;112440.0;111520.0;112400.0;1895;1137;758
2022-07-08 13:15:00;112410.0;112820.0;112310.0;112720.0;1763;1003;760
2022-07-08 13:20:00;112730.0;112870.0;112450.0;112570.0;1245;530;715
2022-07-08 13:25:00;112580.0;112800.0;112480.0;112620.0;690;371;319
2022-07-08 13:30:00;112560.0;112870.0;112370.0;112530.0;1343;709;634
2022-07-08 13:35:00;112520.0;112570.0;112260.0;112460.0;833;321;512
2022-07-08 13:40:00;112450.0;112560.0;112230.0;112240.0;570;227;343
2022-07-08 13:45:00;112240.0;112720.0;112120.0;112600.0;1129;701;428
2022-07-08 13:50:00;112580.0;113170.0;112570.0;112890.0;1729;1065;664
2022-07-08 13:55:00;112910.0;112960.0;112800.0;112960.0;433;205;228
2022-07-08 14:05:00;112920.0;113160.0;112680.0;112690.0;513;257;256
2022-07-08 14:10:00;112690.0;112900.0;112670.0;112690.0;432;249;183
2022-07-08 14:15:00;112690.0;112750.0;112570.0;112700.0;464;157;307
2022-07-08 14:20:00;112730.0;112860.0;112550.0;112730.0;518;255;263
2022-07-08 14:25:00;112720.0;112880.0;112680.0;112810.0;329;209;120
2022-07-08 14:30:00;112800.0;113030.0;112800.0;112840.0;683;381;302
2022-07-08 14:35:00;112840.0;112970.0;112720.0;112860.0;259;132;127
2022-07-08 14:40:00;112870.0;112880.0;112520.0;112580.0;451;126;325
2022-07-08 14:45:00;112590.0;112810.0;112530.0;112760.0;532;287;245
2022-07-08 14:50:00;112750.0;113130.0;112750.0;113060.0;765;564;201
2022-07-08 14:55:00;113050.0;113300.0;113030.0;113130.0;1013;542;471
2022-07-08 15:00:00;113130.0;113400.0;113030.0;113340.0;887;609;278
2022-07-08 15:05:00;113340.0;113790.0;113260.0;113610.0;1839;1047;792
2022-07-08 15:10:00;113610.0;113610.0;113300.0;113340.0;853;298;555
2022-07-08 15:15:00;113320.0;113410.0;113150.0;113230.0;545;221;324
2022-07-08 15:20:00;113230.0;113310.0;113110.0;113220.0;374;197;177
2022-07-08 15:25:00;113200.0;113290.0;113090.0;113120.0;399;200;199
2022-07-08 15:30:00;113120.0;113120.0;112420.0;112680.0;2076;715;1361
2022-07-08 15:35:00;112680.0;112860.0;112500.0;112520.0;853;463;390
2022-07-08 15:40:00;112510.0;112570.0;111720.0;111810.0;2818;924;1894
2022-07-08 15:45:00;111800.0;112000.0;111330.0;111900.0;3650;1789;1861
2022-07-08 15:50:00;111900.0;112130.0;111600.0;111980.0;1380;660;720
2022-07-08 15:55:00;111990.0;112110.0;111900.0;112100.0;964;527;437
2022-07-08 16:00:00;112100.0;112470.0;111880.0;112260.0;1454;811;643
2022-07-08 16:05:00;112300.0;112340.0;112040.0;112090.0;646;282;364
2022-07-08 16:10:00;112090.0;112090.0;111740.0;111890.0;846;364;482
